domain,product_title,canonical_url,public_product_id,public_variant_id,public_sku_id,category,strength_size_options,current_price,compare_at_list_price,currency,stock_status,backorder,min_purchase,max_purchase,exact_public_quantity,source_url,extraction_method,captured_at,confidence,caveat
nosbarbersupply.com,BARBAROS BAD BUNNY HAIR GEL 25.36OZ,https://nosbarbersupply.com/products/barbaros-bad-bunny-hair-gel-25-36oz?variant=44143677538392,8786250563672,44143677538392,,Styling Products,Title: Default Title,8.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WAHL HI-VIZ 2.0 TRIMMER BLADE (#3026896),https://nosbarbersupply.com/products/wahl-hi-viz-2-0-trimmer-blade-3026896?variant=44143676325976,8786249416792,44143676325976,,Blades,Title: Default Title,49.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,FROMM SOFTEES PLUSH TOWEL - DARK GREY (#F4715),https://nosbarbersupply.com/products/fromm-softees-plush-towel-dark-grey-f4715?variant=44113124884568,8775052263512,44113124884568,,Towels,Title: Default Title,19.99,28.99,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,FEATHER STYLING RAZOR BLADES 30PK (#F1-20-130),https://nosbarbersupply.com/products/feather-styling-razor-blades-30pk-f1-20-130?variant=44113073242200,8775038271576,44113073242200,,Razors & Blades,Title: Default Title,39.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,JRL DIAMANTE FADE BLADE (#BF05),https://nosbarbersupply.com/products/jrl-diamante-fade-blade-bf05?variant=44113061511256,8775035715672,44113061511256,,Blades,Title: Default Title,44.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,JRL 3000C COMPACT CLIPPER - RED (#3000CE-F),https://nosbarbersupply.com/products/jrl-3000c-compact-clipper-red-3000ce-f?variant=44113060528216,8775035256920,44113060528216,,Clippers,Title: Default Title,199.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,JRL 3000C COMPACT CLIPPER - BLUE (#3000CD-F),https://nosbarbersupply.com/products/jrl-3000c-compact-clipper-black-3000cd-f?variant=44113059446872,8775034568792,44113059446872,,Clippers,Title: Default Title,199.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,JRL 3000C COMPACT CLIPPER - BLACK (#3000CB-F),https://nosbarbersupply.com/products/3000cb-fjrl-3000c-compact-clipper-black-3000cb-f?variant=44113057808472,8775034241112,44113057808472,,Clippers,Title: Default Title,199.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,L3VEL3 LIGHT HOLD STYLING POWDER 1OZ,https://nosbarbersupply.com/products/l3vel3-light-hold-styling-powder-1oz?variant=44100394057816,8770751758424,44100394057816,,Styling Products,Title: Default Title,9.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,L3VEL3 HAIR WAX STICK 2.7OZ,https://nosbarbersupply.com/products/l3vel3-hair-wax-stick-2-7oz?variant=44100388651096,8770747629656,44100388651096,,Styling Products,Title: Default Title,6.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,L3VEL3 SCULPTING CLAY 150ML,https://nosbarbersupply.com/products/l3vel3-sculpting-clay-150ml?variant=44100384620632,8770744385624,44100384620632,,Styling Products,Title: Default Title,11.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,L3VEL3 MATTE PUTTY 150ML,https://nosbarbersupply.com/products/l3vel3-matte-putty-150ml?variant=44100380360792,8770740944984,44100380360792,,Styling Products,Title: Default Title,11.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,JRL SINGLE EDGE RAZOR BLADES 100PK (#JDJ02),https://nosbarbersupply.com/products/jrl-single-edge-razor-blades-100pk-jdj02?variant=44100350050392,8770732327000,44100350050392,,Razors & Blades,Title: Default Title,8.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,ROLDA MULTIVITAMIN SHAVE GEL 17.6OZ,https://nosbarbersupply.com/products/rolda-multivitamin-shave-gel-17-6oz?variant=44100338614360,8770729640024,44100338614360,,Shave Gel,Title: Default Title,8.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,SUPREME TRIMMER PRO AIRBRUSH KIT - GOLD,https://nosbarbersupply.com/products/supreme-trimmer-pro-airbrush-kit-gold?variant=44100293951576,8770724560984,44100293951576,,ENHANCEMENTS,Title: Default Title,99.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,SUPREME TRIMMER PRO AIRBRUSH KIT - SAND,https://nosbarbersupply.com/products/supreme-trimmer-pro-airbrush-kit-sand?variant=44100288249944,8770723905624,44100288249944,,ENHANCEMENTS,Title: Default Title,99.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,SUPREME CRUNCH SHAVER - GREEN,https://nosbarbersupply.com/products/supreme-crunch-shaver-green?variant=44100222746712,8770716926040,44100222746712,,Shavers,Title: Default Title,54.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,SUPREME CRUNCH SHAVER - GRAY,https://nosbarbersupply.com/products/supreme-crunch-shaver-grey?variant=44100217765976,8770716401752,44100217765976,,Shavers,Title: Default Title,54.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,"FROMM 1907 CLIPPER MATE CUTTING COMB 7.5"" (#816NXT)",https://nosbarbersupply.com/products/fromm-1907-cutting-comb-7-5-816nxt?variant=44089204441176,8767151210584,44089204441176,,Combs,Title: Default Title,5.99,9.99,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,IZUTECH VULCANN MX 2.0 DRYER,https://nosbarbersupply.com/products/izutech-vulcann-mx-2-0-dryer?variant=44076999704664,8763718139992,44076999704664,,Hair Dryers,Title: Default Title,259.99,,USD,out_of_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,GROOMANE BY RED PRO MEN'S EXFOLIATING TONER 8OZ,https://nosbarbersupply.com/products/groomane-by-red-pro-mens-exfoliating-toner-8oz?variant=44076977651800,8763711258712,44076977651800,,Shave Gel,Title: Default Title,7.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,GROOMANE BY RED PRO SHAVING GEL - NORMAL 16.9OZ,https://nosbarbersupply.com/products/groomane-by-red-pro-shaving-gel-normal-16-9oz?variant=44076977258584,8763710898264,44076977258584,,Shave Gel,Title: Default Title,9.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,GROOMANE BY RED PRO SHAVING GEL - SENSITIVE 16.9OZ,https://nosbarbersupply.com/products/groomane-by-red-pro-shaving-gel-sensitive-16-9oz?variant=44076977061976,8763710799960,44076977061976,,Shave Gel,Title: Default Title,9.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,RED PRO AFTERSHAVE COLOGNE - CITRUS GROVE 16.9OZ,https://nosbarbersupply.com/products/red-pro-aftershave-cologne-citrus-grove-16-9oz?variant=44076959694936,8763709751384,44076959694936,,Aftershave/Cologne,Title: Default Title,9.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,RED PRO AFTERSHAVE COLOGNE - MIDNIGHT HORIZON 16.9OZ,https://nosbarbersupply.com/products/red-pro-aftershave-cologne-midnight-horizon-16-9oz?variant=44076959170648,8763709522008,44076959170648,,Aftershave/Cologne,Title: Default Title,9.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,RED PRO AFTERSHAVE COLOGNE - SEA BREEZE 16.9OZ,https://nosbarbersupply.com/products/red-pro-aftershave-cologne-sea-breeze-16-9oz?variant=44076958122072,8763709325400,44076958122072,,Aftershave/Cologne,Title: Default Title,9.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,RED PRO AFTERSHAVE COLOGNE - FRESH DAYLIGHT 16.9OZ,https://nosbarbersupply.com/products/red-pro-aftershave-cologne-fresh-daylight-16-9oz?variant=44076956287064,8763708932184,44076956287064,,Aftershave/Cologne,Title: Default Title,9.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,RED PRO AFTERSHAVE COLOGNE - FRESH OAK 16.9OZ,https://nosbarbersupply.com/products/red-pro-aftershave-cologne-fresh-oak-16-9oz?variant=44076955172952,8763708538968,44076955172952,,Aftershave/Cologne,Title: Default Title,9.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,RED PRO AFTERSHAVE COLOGNE - DEEP FROST 16.9OZ,https://nosbarbersupply.com/products/red-pro-aftershave-cologne-deep-frost-16-9oz?variant=44076955041880,8763708407896,44076955041880,,Aftershave/Cologne,Title: Default Title,9.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WAHL STANDARD 2.0 CLIPPER BLADE (#3028043),https://nosbarbersupply.com/products/wahl-standard-2-0-clipper-blade-3028043?variant=44065994997848,8759817109592,44065994997848,,Blades,Title: Default Title,48.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WAHL SENIOR 2.0 CLIPPER (#3027984),https://nosbarbersupply.com/products/preorder-wahl-senior-2-0-clipper-3027984?variant=44065994604632,8759816978520,44065994604632,,Clippers,Title: Default Title,229.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,18.21 MAN MADE SPICED VANILLA SPIRITS 3.4OZ,https://nosbarbersupply.com/products/18-21-man-made-spiced-vanilla-spirits-3-4oz?variant=44064778420312,8759415734360,44064778420312,,Aftershave/Cologne,Title: Default Title,47.99,59.99,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PRO DETANGLER - FROST BLACK,https://nosbarbersupply.com/products/wet-brush-pro-detangler-frost-black?variant=44064224444504,8759212376152,44064224444504,,Brushes,Title: Default Title,12.99,19.99,USD,out_of_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PRO DETANGLER - FROST PINK,https://nosbarbersupply.com/products/wet-brush-pro-detangler-frost-pink?variant=44064224346200,8759212277848,44064224346200,,Brushes,Title: Default Title,12.99,19.99,USD,out_of_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PRO FLEX DRY - FROST PURPLE,https://nosbarbersupply.com/products/wet-brush-pro-flex-dry-frost-purple?variant=44064223264856,8759211262040,44064223264856,,Brushes,Title: Default Title,11.99,17.99,USD,out_of_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PRO FLEX DRY - FROST PINK,https://nosbarbersupply.com/products/wet-brush-pro-flex-dry-frost-pink?variant=44064223199320,8759211196504,44064223199320,,Brushes,Title: Default Title,11.99,17.99,USD,out_of_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PRO FLEX-DRY PADDLE - FROST PURPLE,https://nosbarbersupply.com/products/wet-brush-pro-flex-dry-paddle-frost-purple?variant=44064215990360,8759210082392,44064215990360,,Brushes,Title: Default Title,12.99,19.99,USD,out_of_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PRO PADDLE DETANGLER - FROST PURPLE,https://nosbarbersupply.com/products/wet-brush-pro-paddle-detangler-frost-purple?variant=44064213074008,8759208706136,44064213074008,,Brushes,Title: Default Title,12.99,19.99,USD,out_of_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PRO PADDLE DETANGLER - FROST PINK,https://nosbarbersupply.com/products/wet-brush-pro-paddle-detangler-frost-pink?variant=44064212451416,8759208411224,44064212451416,,Brushes,Title: Default Title,12.99,19.99,USD,out_of_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PRO PADDLE DETANGLER - FROST BLACK,https://nosbarbersupply.com/products/wet-brush-pro-paddle-detangler-frost-black?variant=44064212320344,8759208312920,44064212320344,,Brushes,Title: Default Title,12.99,19.99,USD,out_of_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PADDLE DETANGLER - FROST PINK,https://nosbarbersupply.com/products/wet-brush-paddle-detangler-frost-pink?variant=44064210485336,8759206936664,44064210485336,,Brushes,Title: Default Title,7.99,9.99,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PADDLE DETANGLER - FROST PURPLE,https://nosbarbersupply.com/products/wet-brush-paddle-detangler-frost-purple?variant=44064209371224,8759206051928,44064209371224,,Brushes,Title: Default Title,7.99,9.99,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,WET BRUSH PADDLE DETANGLER - FROST BLACK,https://nosbarbersupply.com/products/wet-brush-paddle-detangler-frost-black?variant=44064209076312,8759205757016,44064209076312,,Brushes,Title: Default Title,7.99,9.99,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,JRL DIAMANTE CLIPPER - BLACK (#2025C),https://nosbarbersupply.com/products/jrl-diamante-clipper-black-2025c?variant=44056418353240,8755827966040,44056418353240,,Clippers,Title: Default Title,199.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,JRL DIAMANTE TRIMMER - BLACK (#2025TB),https://nosbarbersupply.com/products/jrl-diamante-trimmer-black-2025tb?variant=44056417337432,8755827114072,44056417337432,,Trimmers,Title: Default Title,169.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,SUPREME TRIMMER TORQ CLIPPER/TRIMMER COMBO,https://nosbarbersupply.com/products/supreme-trimmer-torq-clipper-trimmer-combo?variant=44056163844184,8755767443544,44056163844184,,CLIPPER/TRIMMER,Title: Default Title,199.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,G&BPRO MID SIZE BACKPACK MOBILE STATION,https://nosbarbersupply.com/products/g-bpro-mid-size-backpack-mobile-station?variant=44056139595864,8755755384920,44056139595864,,Mobile Solutions,Title: Default Title,179.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,G&BPRO STARTER BACKPACK,https://nosbarbersupply.com/products/g-bpro-starter-backpack?variant=44056080384088,8755744669784,44056080384088,,Mobile Solutions,Title: Default Title,99.99,,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,HEINIGER LIBERTAS TRIMMER,https://nosbarbersupply.com/products/heiniger-libertas-trimmer?variant=44022956228696,8746699849816,44022956228696,,Trimmers,Title: Default Title,199.99,209.99,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
nosbarbersupply.com,PANASONIC BARIKAN TRIMMER - SILVER,https://nosbarbersupply.com/products/panasonic-barikan-trimmer-silver?variant=44022955212888,8746699063384,44022955212888,,Trimmers,Title: Default Title,179.99,199.99,USD,in_stock,unknown,,,,https://nosbarbersupply.com/products.json?limit=250&page=1,Shopify products.json,2026-07-28T01:57:24.110Z,high,Shopify exposes availability but not an exact inventory quantity or backorder policy in this public product feed. | Prior rendered UI state: age-or-research-gate. The catalog feed still responded to an anonymous GET without credentials; no gate was accepted.
